,Actual,LR_Predicted,RFR_Predicted
779,945,946.49,489.7156243641093
780,3774,3429.0,4393.974286320199
781,5221,5431.08,5523.996191212281
782,1858,1778.21,2061.483305427027
783,5358,5932.06,5944.688608913668
784,2079,2473.26,2682.8053360463296
785,4670,4862.56,5217.600902663618
786,3591,3291.9,4390.971223008471
787,11888,10885.63,11112.850280159382
788,8870,8736.89,9395.513526093253
789,1101,1193.63,2081.099004411868
790,698,712.55,152.22008739500234
791,663,650.73,-173.93022941396612
792,5556,5236.68,6270.443386695723
793,3226,3784.72,4318.844901819367
794,12617,14302.54,13386.528321925789
795,970,922.13,984.1087661864785
796,666,714.73,715.361106869198
797,1153,1109.24,1666.7372693986163
798,1016,906.33,860.3206373048461
799,2228,2434.58,2345.522383774585
800,3678,4937.08,2440.2984532109485
801,2287,4352.17,868.9428522756052
802,1897,1907.43,2491.2582102047772
803,9474,9872.35,6884.253803178998
804,1134,1333.94,801.7679166803259
805,4688,4661.9366666666665,4896.991387925236
806,1682,1659.97,2307.417622849939
807,649,760.66,824.5352337096538
808,1257,1200.46,1316.65963311648
809,638,646.87,-474.8605601312411
810,3145,2901.3,2920.5045442990927
811,698,676.74,384.444498052434
812,1993,2261.9,2959.673432566942
813,3889,4177.66,4322.17072000479
814,613,805.07,-3628.079175868028
815,2415,2550.11,3223.117347785799
816,5292,5208.17,5534.732440254615
817,944,1022.86,1539.724042540557
818,533,602.58,427.8200498756228
819,1152,1175.04,1086.9296695551434
820,956,1020.52,1320.9987746705779
821,16446,16684.97,14473.908958506885
822,1937,1920.396,918.3386705587009
823,792,837.33,859.3320440527591
824,3011,2928.9,3573.626839158456
825,4478,4556.44,5417.554093276835
826,2530,2519.77,2321.978454023937
827,2764,2676.26,3291.616144160521
828,9513,9068.86,9368.269929374237
829,2088,2562.27,2977.6472892011257
830,8823,7248.14,6802.153173539472
831,4239,4636.9,4782.889955328904
832,849,783.72,865.6541310237644
833,1970,2751.66,-7097.9441335362335
834,1321,1332.59,1248.7645092845855
835,4410,4302.73,4354.7166260636095
836,867,914.03,1408.4297105228843
837,3230,4068.74,1448.6605058102687
838,1935,1787.49,2255.9787239385023
839,1909,1932.83,2308.762929733995
840,579,571.22,68.82724442008202
841,5224,6378.47,6809.601641877031
842,486,534.29,198.06858264448283
843,17182,16108.68,14265.41743786345
844,2925,3522.31,908.3928350763163
845,6101,6298.82,7222.230333697923
846,7134,7673.62,7720.588183985846
847,2289,2362.46,3195.875312099839
848,8616,8153.44,8161.23597216113
849,4733,4797.2,5306.123735109599
850,1129,1065.39,1678.6040517107049
851,886,886.88,1576.1786558526474
852,4032,3953.546666666666,3920.386983035985
853,7258,11495.19,10394.252485097204
854,5191,6271.14,6768.007415155063
855,15818,16466.52,17084.583867979294
856,2922,2655.4,2928.565489931629
857,2352,2285.67,1950.5230050340838
858,2056,1842.4,2235.8933376791274
859,1436,1425.61,1665.3727643583252
860,5634,5998.23,6896.697613141717
861,506,530.57,-1237.8789641202202
862,641,713.82,-480.77094479894185
863,6246,8018.06,9468.960427369075
864,994,1239.61,381.5898310910293
865,6115,5204.88,5608.4208942169025
866,746,859.4,890.0230100848298
867,4276,5235.765,5671.966845830051
868,6963,6766.41,8364.508795519716
869,1588,1774.97,2398.775566584527
870,7051,6933.07,6972.279984299808
871,2931,2992.75,3730.1201035897393
872,6996,6897.86,7470.5909040864235
873,1013,1056.91,1237.8058282417715
874,2890,3004.63,3689.861019551282
875,2312,2398.87,3012.524960594216
876,2929,2607.94,3074.231241556835
877,1216,1242.64,2135.0125413478295
878,1437,1352.9425,1451.2334866512924
879,898,776.9,61.27098298423516
880,546,549.7,820.573166224136
881,1422,1309.0,2154.576970888301
882,1272,1356.19,1093.4217076775903
883,1589,2114.35,2348.0163862332242
884,485,451.14,-1920.0989947544094
885,7387,8006.82,8680.950841033242
886,10076,10672.11,10560.854532934478
887,7909,6316.49,7596.504262786063
888,2512,1889.21,2459.8633342893054
889,4771,6241.18,7378.282082249092
890,2043,1952.51,3140.642090701119
891,926,926.64,639.2557802665428
892,777,782.97,563.1736459904582
893,13736,13360.94,10846.191139462913
894,2616,2849.35,3648.0420907922
895,14973,14307.05,14315.24647991557
896,6915,9059.05,10045.313709966915
897,3966,4046.36,4465.558770696889
898,884,928.28,888.4474089527212
899,3985,3850.11,3660.6432271240747
900,559,656.21,762.4624004324451
901,799,866.0,1381.211387950635
902,663,693.62,497.2433481534349
903,2484,2238.89,2403.5343302871097
904,8151,8695.43,9200.981205260297
905,1012,1196.97,1575.4872274313257
906,878,792.12,886.4612112283098
907,1581,1823.41,2075.4575126115956
908,6250,5774.43,6099.379732546142
909,11970,16667.34,16250.30125741369
910,2163,2500.51,2936.4448384550533
911,5887,4692.36,5318.440781362173
912,14803,13861.22,13422.603572306858
913,8930,9039.485,9432.82993188317
914,759,727.8266666666667,1017.9423671736995
915,2925,2889.57,3967.8108421962374
916,11110,12129.74,12160.508869018196
917,2340,2475.176,2651.8385648821336
918,633,736.17,-572.0014408882162
919,7762,8199.41,7015.037932017782
920,5607,9852.73,10618.457251435892
921,2602,2829.48,2728.6497251472347
922,628,577.44,-423.31792235678495
923,12468,16245.68,17053.205850360813
924,1094,1139.4,1759.7728675714889
925,734,738.8,844.002088611116
926,681,756.19,923.1169661754266
927,3411,2863.8,4042.8816572654787
928,5095,5599.26,5419.456574675878
929,2230,1859.19,2589.787461564622
930,668,622.12,858.0161885199905
931,2564,3465.74,3826.0075177525546
932,1687,1585.9766666666665,1590.0340019743194
933,5548,5467.67,6560.270990524203
934,6306,6886.31,6396.6479630578815
935,571,547.35,-67.62292765266784
936,8996,8932.66,9530.7408970251
937,6800,6335.015,6730.833529124623
938,5120,5256.85,5498.6497072982265
939,1400,1154.09,1966.1435899959133
940,764,793.32,857.670575680911
941,14027,14270.97,13193.639593722508
942,15460,14733.71,13127.467399544576
943,5567,5901.96,6621.622048020151
944,5832,6862.16,7742.243867840651
945,854,799.02,1578.1711925583036
946,906,816.09,803.8803533515329
947,10164,10354.43,10334.547319863483
948,775,848.83,1278.1686941820267
949,1629,1537.17,1800.7275639258887
950,764,769.46,1005.0828031906303
951,2396,2404.52,2980.093298159108
952,2376,2312.16,2759.379993306744
953,435,624.74,247.69291540308677
954,1715,1875.45,2279.0945626371126
955,665,675.36,544.6175276489776
956,589,558.71,285.5483542577613
957,1372,1084.85,1750.5142920020571
958,17374,15727.54,14501.02105843026
959,1781,1726.66,2091.4633379342486
960,8774,8876.35,6919.590640419703
961,7187,7524.98,8382.694005594407
962,4078,5837.79,6159.220293988438
963,1006,954.75,1436.8405812317437
964,419,441.14,122.82372430275336
965,4845,5022.8,5151.13875939462
966,2864,2987.84,3050.823715259392
967,669,748.96,794.6095905708071
968,1988,2293.5,2669.8983152408355
969,1239,1255.75,2094.765252106348
970,8623,8924.31,7314.541983304397
971,391,425.56,397.01554687834323
972,2475,2085.26,2994.030549864128
973,645,674.33,657.5636890879182
974,9576,9734.65,10017.603439080602
975,847,956.83,878.1800777786502
976,9092,9573.2,7414.007631464985
977,4451,4213.09,4596.769508824952
978,12731,12685.91,11172.56941687192
979,655,688.72,432.68202583433686
980,2699,3066.25,3632.451885228183
981,3620,3713.58,3916.43301158199
982,899,978.49,1413.2998250606943
983,8233,7997.9,7236.927444811567
984,3742,4553.7,5478.9770950311
985,602,687.01,605.045724534405
986,1140,989.11,1655.2276362799566
987,5544,4685.76,5617.433235815153
988,421,446.48,-970.356633895397
989,5999,6133.4,6042.927281272192
990,1847,1946.99,2588.9370945978567
991,910,895.58,927.6903758468643
992,1179,1172.08,1178.9524966675367
993,776,776.25,584.535828374941
994,18128,15083.61,13593.994739517742
995,2386,2404.36,2746.223620601437
996,509,452.18,-355.7861513969283
997,3249,3411.77,4170.238837109274
998,740,606.7,846.3636704172004
999,1040,893.43,903.0846450761637
1000,1576,1675.975,2226.7705615536343
1001,710,761.72,593.5619889107411
1002,4363,3826.23,4356.52286367228
1003,2277,2313.41,2311.7073416304875
1004,13831,14572.45,16378.789673732417
1005,2365,2353.11,2172.9874982878237
1006,6559,8279.66,8373.947718899515
1007,1656,1708.3,2107.1485697610415
1008,2056,2138.16,1770.8892277258074
1009,1115,1126.68,1864.515408301369
1010,6787,6530.06,6193.500802357055
1011,4616,4928.67,4788.015814839226
1012,7539,7311.4333333333325,8320.69886548756
1013,4812,4997.05,5229.6472226337955
1014,1185,1203.73,797.0708944162698
1015,2072,2021.3,1733.1658509704375
1016,6552,6016.2,6187.852335927485
1017,1438,1522.96,1615.509040821239
1018,4953,5098.43,6195.5508323889735
1019,9694,9570.13,9557.205406424679
1020,1659,1789.76,2057.6191613689343
1021,605,625.05,344.0936973589605
1022,2203,1613.24,1910.4044954320298
1023,706,713.42,724.4863118843937
1024,5171,5035.06,5926.804367704845
1025,707,730.66,460.51591604610894
1026,1195,1243.61,629.851422086791
1027,2318,2242.84,2958.364408876573
1028,2553,2607.26,3151.4430228768133
1029,3394,3683.96,3375.613393986535
1030,1577,1417.79,2149.5870478352604
1031,845,1011.52,648.5300359266621
1032,6826,6495.6425,6149.307681975812
1033,920,796.99,712.676806912797
1034,1612,1670.09,2246.9113553297584
1035,692,853.0,423.61739623075664
1036,759,849.99,-858.7850021158756
1037,2952,2710.33,3504.639710424208
1038,4315,4475.67,4371.878591141638
1039,4463,4277.25,4694.173810319693
1040,5045,13272.2,10117.339072529208
1041,2732,2829.03,3746.354826504822
1042,2409,2392.67,2917.9964084504163
1043,12423,13515.8,13524.784117126319
1044,1153,1094.33,1490.1153978223656
1045,10221,8804.28,7178.405886588416
1046,814,856.9,1227.4880207708757
1047,1113,1002.34,924.2806602936603
1048,4675,5704.98,5885.190136929772
1049,1007,1025.33,1621.2576671940642
1050,2170,2351.58,2052.3491075629563
1051,1349,1383.63,1209.3687858005487
1052,548,601.4,315.46924352823225
1053,552,528.19,671.9641370170216
1054,709,613.96,153.52587906330245
1055,2968,3979.14,4069.973202360031
1056,619,685.65,-110.20615717399323
1057,709,688.65,137.5903225405691
1058,1964,2203.89,1921.1774139959768
1059,811,854.53,1042.9540748710206
1060,2093,2088.51,2674.63371521782
1061,1838,1857.75,2267.848361866221
1062,532,595.54,1010.9598060050585
1063,3570,3544.61,4011.5603652018426
1064,515,535.77,144.7263681095419
1065,1148,1352.05,605.0244916014253
1066,2501,2624.07,3336.1707430469532
1067,2815,2848.84,3728.267126861295
1068,765,606.74,-132.15860640346364
1069,720,661.11,290.29765652553033
1070,5969,6315.74,7378.288060593494
1071,3953,3959.04,4860.043508235228
1072,6229,6130.61,6196.354722220694
1073,4143,4961.55,5288.633852121839
1074,4484,4552.92,4786.658669582466
1075,10931,10724.44,10368.449677263228
1076,5347,6294.53,6153.4268733478375
1077,6375,6895.59,7635.3845325412
1078,921,790.955,157.0684719403398
1079,10441,10031.29,9119.964689040087
1080,670,641.13,773.2491964067885
1081,1097,1170.56,467.8695800737878
1082,2333,2281.02,2432.526698714759
1083,942,898.39,863.5014895339036
1084,2056,1780.99,2261.2770396281585
1085,1579,1780.5,2127.930566203303
1086,379,455.43,-879.2919897398451
1087,1103,1086.6,1852.7847145748442
1088,4276,5224.35,5781.10789719593
1089,3820,3485.51,4434.901436067439
1090,3444,3286.67,3899.5988446699503
1091,3888,4157.46,3968.1807892825973
1092,679,673.63,-277.86562347015024
1093,10976,11243.66,10324.762423000717
1094,3336,3115.24,3817.5974458768937
1095,628,595.85,-112.20051546434934
1096,8263,9474.35,10492.261980442483
1097,1073,1133.09,14.728770499891652
1098,2376,1768.02,2225.500827024851
1099,954,1008.24,1312.8222305153918
1100,2096,2280.05,2943.416789751652
1101,18186,16948.26,14820.714728887333
1102,8891,10940.74,10443.912522332932
1103,12702,11616.98,10522.34215436345
1104,4228,4629.35,4901.614393614075
1105,705,733.56,333.3747237403172
1106,2120,2088.41,2739.7052051529395
1107,1041,954.3,1006.3577493720068
1108,18023,16030.92,14755.992186928228
1109,764,784.9,905.8117807801796
1110,6672,8123.57,7972.268771582629
1111,895,880.41,130.87218918505187
1112,1000,912.57,1504.1532436546267
1113,703,694.45,940.0973860025806
1114,6999,7129.81,6535.7006116554585
1115,7311,6953.59,8337.813408991507
1116,5886,6287.58,6031.647566182614
1117,5241,5222.025,5626.285797295485
1118,4208,4769.14,5517.081398910386
1119,11560,11114.13,10134.669728852761
1120,5449,6417.05,8222.698235641461
1121,544,580.92,-2.507886957516348
1122,11818,11522.99,10952.761919994427
1123,2952,2848.96,3437.501577162954
1124,876,1039.98,1540.3091759561803
1125,2302,2320.8,2840.648739152364
1126,1712,1765.01,2373.2761656472953
1127,738,837.7,999.4410356257995
1128,4324,5265.34,6105.288912710233
1129,3033,2662.55,3497.76886334857
1130,9049,9339.41,8012.123846086054
1131,1000,1004.96,1420.3390918454556
1132,945,972.52,1410.6050198417029
1133,625,639.6783333333334,482.8203532041671
1134,10808,10283.79,11299.349056070412
1135,5274,5449.21,5751.273706408076
1136,6480,6466.21,6941.680291820841
1137,5555,5654.75,6047.074812526539
1138,819,876.09,1206.609257811283
1139,891,901.29,1437.7417485598007
1140,1637,1707.66,2478.3595837810353
1141,638,716.45,-350.82009559381186
1142,1153,1097.38,1659.242622901821
1143,2851,2805.74,3325.3960977192055
1144,3971,3827.17,3526.406962638888
1145,1427,1645.91,1785.7670590307062
1146,2415,2151.46,2287.326757419164
1147,1689,1721.97,2253.991743100786
1148,586,712.59,1117.5767575270029
1149,2644,2522.65,3134.587825196563
1150,1079,1059.29,1665.5823783613796
1151,4832,5183.76,5327.985464593827
1152,5661,6237.26,6724.830944196394
1153,1339,1214.87,1622.9186631872662
1154,596,647.82,333.10489456221194
1155,7816,7595.33,8487.266124400412
1156,2162,2573.25,2468.406944690586
1157,631,683.33,411.3540499980754
1158,3187,3511.19,3683.1751255431163
1159,764,674.72,-344.8847404468379
1160,2175,2188.28,2919.702151562207
1161,3704,3656.35,3672.186242427668
1162,1197,1221.6,947.2201129634445
1163,4192,4558.91,4276.364944003056
1164,608,595.85,-335.3292502736049
1165,789,791.97,1071.032266389936
1166,766,829.73,1258.24171479997
1167,4704,4173.39,4927.643020728094
1168,13171,12598.85,10925.689391596628
1169,860,906.17,1533.8845873316604
1170,2394,2440.14,2918.0668131381667
1171,8749,8774.67,9444.955579070884
1172,830,835.37,-623.7840663563711
1173,7582,7547.36,8328.367527727118
1174,746,817.3,1047.4708750410255
1175,596,670.39,-766.9136280946259
1176,4145,4083.45,4521.493185731726
1177,11532,13267.03,10647.469975346045
1178,646,686.73,827.0096447815522
1179,540,564.68,-932.9258234954195
1180,10588,8952.45,9545.836142346712
1181,3876,4462.54,4809.762565867497
1182,1354,1282.83,1501.0399793634438
1183,1687,1654.67,2068.0632178710075
1184,8637,8795.88,9098.032008016584
1185,3830,4279.653333333333,4056.952958401167
1186,4400,4431.89,5196.0037411596695
1187,666,668.99,-336.79635703550593
1188,504,596.28,439.954220973259
1189,1893,1762.41,2218.3305230244905
1190,698,574.57,31.28169347941639
1191,3418,3716.3,3584.417756421385
1192,1038,970.17,1138.5555243313383
1193,1212,1153.03,731.8498211339947
1194,12545,10434.36,7866.515057535557
1195,4191,4638.97,4904.65937950731
1196,857,825.02,1253.7547515779415
1197,5175,5225.98,6612.053873387823
1198,3358,3766.82,3515.541978583706
1199,631,795.08,-673.1371967042778
1200,13229,13221.752666666669,13179.53251437731
1201,2240,2728.15,2542.353221749311
1202,4763,4308.87,4986.8530369572945
1203,1668,1746.9,2510.4731077635142
1204,1187,1545.58,1494.841564509156
1205,5593,7742.94,5403.387348102897
1206,600,651.73,1254.0868276982987
1207,3077,3248.88,3712.7987932341475
1208,6602,5275.61,6629.573226753593
1209,18236,17693.21,14463.138941965206
1210,856,1036.09,-1373.4082942094356
1211,326,486.11,-1360.7315609095558
1212,906,828.69,671.3487644043053
1213,803,816.21,-590.8303827142408
1214,5370,5454.26,5863.129160381308
1215,4980,4668.31,5196.428714509182
1216,10000,9461.01,9909.359640772222
1217,842,897.96,906.964665697019
1218,1389,1441.24,1270.1078768798084
1219,4626,4573.41,5192.949382614537
1220,718,816.75,1000.1311868095345
1221,2589,2575.75,3216.9268257117283
1222,4008,4010.47,2936.9821775294868
1223,1569,1517.3716666666667,1627.9607667586938
1224,684,618.73,406.91654062292946
1225,803,695.98,190.22335691843182
1226,675,657.12,-129.11526383794035
1227,963,1200.47,-356.7073997045836
1228,1323,1159.52,2080.057653415946
1229,1168,935.92,1686.3028619937918
1230,1646,1562.34,1773.5495901677855
1231,650,566.51,-412.19584885378026
1232,1629,1601.02,1831.2735377724803
1233,1114,984.25,1097.9856411729243
1234,1018,1044.82,1804.2274218471262
1235,1151,1072.61,1701.376675706918
1236,432,517.9,-1261.0048416528707
1237,4165,4060.3,4932.461167614564
1238,447,535.57,-434.95962466234596
1239,4802,4506.21,4518.698766691774
1240,2016,2092.02,2827.8943936616656
1241,4382,4225.77,4752.525943486933
1242,414,493.79,473.05707671845084
1243,840,811.15,1576.5655728783481
1244,6449,6304.57,5987.28413557667
1245,731,735.3466666666666,707.1237106163271
1246,2949,2839.33,3741.5948610200803
1247,947,804.9,615.7549305608768
1248,13921,14388.626666666667,12995.178616823572
1249,2176,1968.965,1320.5393339540233
1250,9874,8520.88,9060.165847843851
1251,2404,2460.9,2987.3315148576658
1252,12273,9760.79,7454.186267864634
1253,1367,1273.76,2202.7487474048903
1254,700,749.2,-110.07080216060558
1255,5183,5718.25,5879.0819971179335
1256,2992,3239.35,4021.713513161279
1257,1431,1364.58,2096.0541353767576
1258,1817,1727.87,2495.97338315452
1259,3917,3627.02,4745.904804284712
1260,4139,5705.56,3333.7457549277688
1261,4602,4996.7,5513.136730629103
1262,791,823.18,854.3295998571525
1263,4200,5384.35,6109.227709910735
1264,3493,3025.5,3881.7650775317043
1265,2102,2094.36,1456.8857475457476
1266,9730,9712.65,9777.171438056326
1267,2148,2277.82,1882.5735010807866
1268,1079,1037.95,1627.7112643085811
1269,8476,8041.23,9554.063734979569
1270,4027,4102.4,3998.4147692624583
